,Unnamed: 0,cenx,ceny,ella,ellb,ellt,ellr,flx_iso,flx_err,collide,cenf_006,cenf_096,cene_006,cene_096
316,316,900.3722,8093.0522,3.403,2.302,-79.87999999999998,4.33,0.4315039148031716,0.007602291078800593,-1,0.08750133,1.0142092,0.082614936,0.0
317,317,987.4561000000003,8199.8037,3.2110000000000003,1.655,-10.58,5.602,0.4395650978229088,0.007399526241266736,-1,0.0854131,1.459284,0.08185878,0.0
318,318,7096.9824,8516.5771,3.222,2.622,-78.51999999999998,5.737,0.6366586241737103,0.008850265951181742,-1,0.07927449,1.5393046,0.021834284,0.0
319,319,7017.9443,8520.916,3.696,1.3980000000000001,-18.25,4.595,0.46768593481539295,0.00734796151887922,-1,0.04847418,1.1826601,0.036803067,0.0
320,320,4346.0957,8514.7002,3.3,1.8130000000000002,-22.85,4.73,0.950952336931614,0.011336551483678951,-1,0.16949745,1.1950638,0.16872902,0.0
321,321,2780.5254,8507.2383,4.272,2.2119999999999997,-30.9,5.621,0.6481196770683061,0.009310871093383456,-1,0.029594393,1.16203,-0.025200993,0.18152726
322,322,6618.9424,8506.6836,4.428999999999999,2.226,22.53,6.235,0.9575125799301076,0.010354931086971202,-1,0.009456023,0.72243583,-0.062029094,0.6308144
323,323,4505.0547,8516.7207,2.279,2.135,16.059999999999995,4.481,0.4412071353432225,0.007191047218589958,-1,0.01657032,1.9349663,-0.060325,0.0
324,324,3192.0498,8503.7529,2.878,1.995,-75.82,5.121,0.5652808609391576,0.007848383215613104,-1,0.031413168,0.9693565,-0.04695486,0.3835933
325,325,2194.2065,8490.6904,5.247000000000001,2.048,-76.73999999999998,5.375,0.6996256234739551,0.009062535980760691,-1,0.13516462,1.0027198,0.07800633,1.1671913
326,326,7064.5303,8489.4121,2.897,2.125,24.79,4.508,0.9529238362336924,0.010500781621346442,-1,0.15747692,1.2809111,0.15741682,1.2863189
327,327,2307.1851,8487.5137,3.1319999999999997,2.057,-52.83,4.775,0.6807204035845106,0.008454765971315689,-1,0.031076562,0.9672313,0.0018829344,1.2597042
328,328,2637.1445,8540.873999999998,3.365,1.7209999999999999,-17.87,5.896,0.5124295683297329,0.00734796151887922,-1,0.011624781,1.1838692,-0.04308798,0.0
329,329,4165.082,8470.9297,2.309,1.8869999999999998,-46.48,4.025,0.3936187091639408,0.0068108702865525795,-1,0.14298646,0.6935316,0.13693465,1.0131313
330,330,6669.9727,8451.6953,2.944,1.8940000000000001,-20.6,4.148,0.8544670380888321,0.010572955715671637,-1,0.025067348,0.51564413,-0.083720684,1.1807439
331,331,6703.2393,8442.4434,2.782,2.309,26.07,4.843,0.8544898807723679,0.009980978786197294,-1,0.003176489,0.8398919,-0.0655258,1.1601056
332,332,3102.1978,8438.8906,2.356,1.8319999999999999,-9.6,4.228,0.3527580682812389,0.006754812584026547,-1,0.04919861,0.7566528,-0.035657488,1.094495
333,333,7550.6943,8522.2021,3.179,2.01,-50.15,4.551,2.570154202227916,0.017743441004820483,-1,0.13137878,1.3170764,0.12636773,0.0
334,334,3719.3027,8542.7412,2.772,2.622,89.11,7.456,0.7287169230908046,0.008850265951181742,-1,0.015584758,1.2002658,-0.042779803,0.0
335,335,3300.5042,8550.9902,2.764,2.256,-71.98,4.939,0.5518563036817208,0.007848383215613104,-1,0.0001066318,1.243993,-0.120954365,0.0
336,336,5390.4819,8553.001,3.804,1.288,12.33,4.452,0.4632656998382909,0.0070845071854501,-1,0.00907154,0.2677528,-0.0824502,0.0
337,337,7451.112299999999,8549.3076,2.503,1.9140000000000001,-23.81,6.515,0.4327060549524737,0.007137975757653839,-1,0.013856237,1.2827873,-0.042059664,0.0
338,338,5603.6621,8457.0752,4.115,2.244,-23.79,7.275,0.6887974886262476,0.009310871093383456,-1,0.106604934,0.94926083,0.09337837,1.134066
339,339,6715.6396,8551.5986,3.218,2.0669999999999997,14.3,3.306,1.2594840706241208,0.012177408235921908,-1,0.10028581,0.85450816,0.087965816,0.0
340,340,5862.2773,8536.0166,3.362,2.0340000000000003,-49.9,5.9910000000000005,1.0925145967554064,0.011064978333382406,-1,0.1333756,1.6027181,0.1309352,0.0
341,341,5781.1396,8544.666,2.641,1.837,6.36,5.468999999999999,0.6024035602306728,0.008807198707069494,-1,0.059244387,1.0641712,0.026151652,0.0
342,342,2742.3279,8549.4062,3.435,1.9780000000000002,6.02,6.005,0.8906652236924787,0.010996037357342258,-1,0.05014592,1.27357,0.035442565,0.0
343,343,6794.2231,8550.8135,2.3409999999999997,2.065,36.47,3.659,0.5237512808547613,0.007296031313555135,-1,0.03590158,0.8982765,-0.030050896,0.0
344,344,5020.4893,8519.4297,3.563,2.92,11.69,6.723,1.4056122314607926,0.012963846687464892,-1,0.07628734,0.00011168652,-0.029260771,0.0
345,345,1148.1447,8331.9443,2.98,1.8159999999999998,-59.47,5.207000000000001,0.6089188207138959,0.007701671687781522,-1,0.03487371,0.93933606,0.027605182,0.0
346,346,6258.1831,8544.5107,4.534,1.534,-21.44,5.593,0.5655191276997296,0.008409673635451531,-1,0.0526149,1.4198093,-0.012127775,0.0
347,347,3440.9106,8531.0059,2.839,1.605,-26.28,5.095,0.4293398341075925,0.006866470256843146,-1,0.025317583,2.199828,-0.03190414,0.0
348,348,2341.5044,8550.8799,4.409,1.8159999999999998,-34.86,5.127999999999999,0.6181681747033884,0.008632780761238652,-1,0.031876236,0.89607847,-0.009906683,0.0
349,349,3388.0429999999997,8546.1562,2.326,2.001,-76.87,4.205,0.6318523478448556,0.00858862321826995,-1,0.00073029427,1.4215621,-0.11313659,0.0
350,350,7594.737299999999,8541.003899999998,5.194,2.029,-51.67,5.808,1.349855876644482,0.011503030718416402,-1,0.0,1.4905689,-0.12169476,0.0
351,351,2732.8721,8526.417,3.595,1.973,15.44,4.954,0.9132566377092542,0.0112692709950189,-1,0.014061111,1.0974789,-0.07209177,0.0
352,352,3313.2632,8550.6211,4.124,1.835,29.83,4.015,0.6390716022633531,0.008544237248465893,-1,0.00041901766,1.1041385,-0.092998564,0.0
353,353,2891.7903,8550.7559,3.463,2.9210000000000003,-59.02,7.666,1.668227535552353,0.015129368229236244,-1,0.03636912,1.685338,-0.022490297,0.0
354,354,1762.8917,8540.2979,3.498,1.754,72.51,3.9389999999999996,0.8663820453904617,0.010996037357342258,-1,0.009510453,1.5512179,-0.1081783,0.0
